name,inverse_cap_weight,ramp_days,sticky_threshold_days,guard_enabled,guard_rv20_ann,guard_chop_crossovers20,recent_inverse_cap_weight,recent_days,shock_down_pct,shock_hold_days,fixed_enter_days,recent_primary_cap_weight,recent_defensive_blend,defensive_trigger_down_pct,recent_aggressive_total_cap,recent_always_defensive_blend,changed_recent_cap_days,changed_primary_cap_days,changed_defensive_blend_days,changed_total_aggr_cap_days,changed_always_def_blend_days,changed_shock_days,short_dd_ok,med_dd_ok,long_dd_ok,long_ret_ok,pass_all,score,base_1m_ret,base_1m_dd,cfg_1m_ret,cfg_1m_dd,delta_1m_ret,delta_1m_dd,base_2m_ret,base_2m_dd,cfg_2m_ret,cfg_2m_dd,delta_2m_ret,delta_2m_dd,base_3m_ret,base_3m_dd,cfg_3m_ret,cfg_3m_dd,delta_3m_ret,delta_3m_dd,base_4m_ret,base_4m_dd,cfg_4m_ret,cfg_4m_dd,delta_4m_ret,delta_4m_dd,base_5m_ret,base_5m_dd,cfg_5m_ret,cfg_5m_dd,delta_5m_ret,delta_5m_dd,base_6m_ret,base_6m_dd,cfg_6m_ret,cfg_6m_dd,delta_6m_ret,delta_6m_dd,base_1y_ret,base_1y_dd,cfg_1y_ret,cfg_1y_dd,delta_1y_ret,delta_1y_dd
C158,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.45,0.15,-0.015,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C159,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.45,0.15,-0.015,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C181,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.008,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C182,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.008,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C183,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.008,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C187,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.01,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C188,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.01,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C189,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.01,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C193,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.015,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C194,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.015,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C195,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.015,0.35,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C505,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.008,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C506,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.008,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C507,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.008,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C511,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.01,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C512,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.01,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C513,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.01,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C517,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,3,0.55,0.15,-0.015,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C518,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,4,0.55,0.15,-0.015,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
C519,0.65,3,4,True,0.85,8.0,0.25,20,-0.05,1,5,0.55,0.15,-0.015,0.5,0.1,0,0,5,11,4,93,False,True,True,True,False,3069.8474863496085,95.08989836837496,7.999528287601359,93.33323445394987,7.719585379159853,-1.75666391442509,-0.27994290844150616,110.20108235875324,8.66704569580889,108.30835157545326,8.724334750864312,-1.8927307832999816,0.05728905505542237,46.245464785070965,22.704213841574788,59.153989739579835,16.894299355694212,12.90852495450887,-5.809914485880576,80.50893326772821,29.044692603023503,96.44176286365908,22.706222972695254,15.932829595930869,-6.338469630328248,129.55068534363105,29.044692603023563,149.81224186053007,22.706222972695283,20.26155651689902,-6.33846963032828,48.3268094832519,29.04469260302352,77.57948876142781,28.52888639779728,29.25267927817591,-0.5158062052262409,136.43357697744025,35.42609707057258,239.07325115702554,28.528886397797297,102.63967417958528,-6.897210672775284
